,accident_id,city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,day_time,year
18153,18153,Chennai,Tamil Nadu,12.834718,80.267942,2022-07-08,18:00,18,Friday,False,urban,2,0,clear,high,16,high,weather,minor,4,2,True,Evening,2022
18154,18154,Bangalore,Karnataka,13.011095,77.459923,2024-09-10,10:00,10,Tuesday,False,urban,3,1,clear,high,32,low,poor road,major,3,2,True,Moring,2024
18155,18155,Mumbai,Maharashtra,18.935426,72.801071,2025-04-10,20:00,20,Thursday,False,rural,3,0,clear,high,39,medium,drunk driving,major,2,1,False,Night,2025
18156,18156,Bangalore,Karnataka,12.910218,77.628828,2023-09-11,7:00,7,Monday,False,rural,4,1,rain,medium,33,medium,poor road,major,3,3,False,Moring,2023
18157,18157,Delhi,Delhi,28.455969,76.876503,2025-01-24,4:00,4,Friday,False,rural,6,0,fog,low,33,low,drunk driving,major,3,2,False,Moring,2025
18158,18158,Mumbai,Maharashtra,19.247499,72.809813,2025-01-10,1:00,1,Friday,False,highway,5,1,rain,medium,24,medium,distraction,minor,4,3,False,Moring,2025
18159,18159,Pune,Maharashtra,18.620105,73.823122,2022-09-09,23:00,23,Friday,False,rural,6,1,rain,low,40,high,distraction,fatal,4,4,False,Night,2022
18160,18160,Mumbai,Maharashtra,19.069575,72.886758,2022-01-28,1:00,1,Friday,False,urban,4,1,clear,high,21,low,poor road,fatal,3,3,False,Moring,2022
18161,18161,Chandigarh,Punjab,30.760209,76.823373,2023-04-11,17:00,17,Tuesday,False,urban,1,0,rain,medium,28,high,drunk driving,major,1,0,True,Evening,2023
18162,18162,Bangalore,Karnataka,12.872485,77.71918,2022-03-28,11:00,11,Monday,False,highway,5,0,rain,medium,22,low,weather,minor,4,1,False,Moring,2022
18163,18163,Pune,Maharashtra,18.638362,73.784293,2024-05-13,10:00,10,Monday,False,highway,1,0,rain,low,16,high,poor road,minor,2,2,True,Moring,2024
18164,18164,Chandigarh,Punjab,30.76012,76.799773,2023-07-12,14:00,14,Wednesday,False,rural,1,0,clear,high,28,high,distraction,minor,1,1,False,Afternoon,2023
18165,18165,Mumbai,Maharashtra,19.136497,72.943837,2023-02-08,2:00,2,Wednesday,False,urban,3,1,rain,medium,35,low,weather,minor,5,5,False,Moring,2023
18166,18166,Mumbai,Maharashtra,19.056374,72.902067,2024-03-14,15:00,15,Thursday,False,urban,5,1,fog,low,30,low,poor road,major,1,0,False,Afternoon,2024
18167,18167,Bangalore,Karnataka,12.828516,77.442987,2024-08-14,4:00,4,Wednesday,False,highway,4,0,fog,low,25,low,poor road,minor,1,0,False,Moring,2024
18168,18168,Hyderabad,Telangana,17.309507,78.414948,2023-04-01,16:00,16,Saturday,True,rural,5,0,rain,low,32,medium,weather,minor,5,3,False,Evening,2023
18169,18169,Bangalore,Karnataka,13.056383,77.423361,2022-08-28,22:00,22,Sunday,True,urban,4,0,clear,high,39,high,drunk driving,minor,2,1,False,Night,2022
18170,18170,Bangalore,Karnataka,12.834079,77.537094,2023-11-01,23:00,23,Wednesday,False,rural,6,1,rain,medium,23,high,drunk driving,minor,5,2,False,Night,2023
18171,18171,Kolkata,West Bengal,22.679698,88.386089,2022-06-26,4:00,4,Sunday,True,rural,2,1,rain,medium,34,medium,poor road,minor,2,2,False,Moring,2022
18172,18172,Bangalore,Karnataka,13.079666,77.598278,2022-06-28,16:00,16,Tuesday,False,highway,6,1,clear,high,36,high,drunk driving,major,4,3,False,Evening,2022
18173,18173,Chennai,Tamil Nadu,12.886935,80.293352,2022-04-24,17:00,17,Sunday,True,urban,2,0,fog,low,29,high,overspeeding,minor,3,1,True,Evening,2022
18174,18174,Chennai,Tamil Nadu,13.060344,80.223861,2023-07-09,11:00,11,Sunday,True,urban,3,0,clear,high,33,high,poor road,major,3,2,False,Moring,2023
18175,18175,Hyderabad,Telangana,17.422349,78.220353,2023-06-09,1:00,1,Friday,False,highway,2,0,clear,high,30,low,weather,minor,2,2,False,Moring,2023
18176,18176,Chandigarh,Punjab,30.667275,76.857557,2024-01-09,23:00,23,Tuesday,False,urban,5,1,rain,medium,31,medium,weather,major,3,3,False,Night,2024
18177,18177,Chandigarh,Punjab,30.637395,76.704751,2024-04-19,17:00,17,Friday,False,urban,1,1,rain,low,30,high,drunk driving,major,4,1,True,Evening,2024
18178,18178,Kolkata,West Bengal,22.585397,88.201666,2024-06-06,16:00,16,Thursday,False,urban,3,0,clear,high,32,high,drunk driving,minor,3,0,False,Evening,2024
18179,18179,Bangalore,Karnataka,13.006189,77.672727,2022-07-02,20:00,20,Saturday,True,highway,5,1,clear,high,40,low,overspeeding,fatal,2,2,False,Night,2022
18180,18180,Hyderabad,Telangana,17.471211,78.221961,2023-12-07,11:00,11,Thursday,False,rural,1,1,clear,high,21,high,drunk driving,fatal,2,2,False,Moring,2023
18181,18181,Pune,Maharashtra,18.456242,73.863494,2023-11-20,21:00,21,Monday,False,highway,4,1,clear,high,39,medium,drunk driving,fatal,4,4,False,Night,2023
18182,18182,Chandigarh,Punjab,30.649328,76.805817,2022-11-25,0:00,0,Friday,False,highway,2,1,fog,low,23,low,distraction,fatal,4,4,False,Moring,2022
18183,18183,Bangalore,Karnataka,12.969443,77.580881,2022-10-09,12:00,12,Sunday,True,rural,2,1,fog,low,40,high,drunk driving,fatal,5,5,False,Afternoon,2022
18184,18184,Pune,Maharashtra,18.67527,73.717585,2022-04-02,22:00,22,Saturday,True,rural,6,1,clear,high,24,high,weather,minor,1,0,False,Night,2022
18185,18185,Delhi,Delhi,28.711143,76.964655,2024-05-15,7:00,7,Wednesday,False,rural,5,1,fog,low,30,high,drunk driving,minor,4,2,False,Moring,2024
18186,18186,Mumbai,Maharashtra,19.056062,72.98077,2025-01-20,8:00,8,Monday,False,highway,4,0,clear,high,24,medium,drunk driving,minor,3,0,True,Moring,2025
18187,18187,Chennai,Tamil Nadu,13.160828,80.197208,2023-04-19,19:00,19,Wednesday,False,highway,4,1,rain,low,18,high,overspeeding,minor,1,1,True,Evening,2023
18188,18188,Hyderabad,Telangana,17.458106,78.447927,2024-02-28,19:00,19,Wednesday,False,urban,6,0,rain,medium,21,high,overspeeding,minor,3,2,True,Evening,2024
18189,18189,Kolkata,West Bengal,22.532987,88.259299,2022-07-23,15:00,15,Saturday,True,highway,4,1,fog,low,24,low,poor road,minor,2,0,False,Afternoon,2022
18190,18190,Chennai,Tamil Nadu,12.971005,80.294975,2022-10-25,18:00,18,Tuesday,False,urban,6,0,clear,high,39,high,weather,minor,4,1,True,Evening,2022
18191,18191,Bangalore,Karnataka,13.019044,77.556601,2024-08-20,22:00,22,Tuesday,False,highway,6,1,fog,low,26,high,poor road,fatal,2,2,False,Night,2024
18192,18192,Pune,Maharashtra,18.645802,73.753,2023-10-06,5:00,5,Friday,False,highway,3,0,fog,low,40,high,poor road,major,5,2,False,Moring,2023
18193,18193,Bangalore,Karnataka,13.033245,77.723003,2024-03-24,23:00,23,Sunday,True,highway,6,1,fog,low,30,high,distraction,minor,2,2,False,Night,2024
18194,18194,Chennai,Tamil Nadu,12.894583,80.177342,2024-11-18,22:00,22,Monday,False,highway,2,1,fog,low,36,medium,poor road,major,5,4,False,Night,2024
18195,18195,Mumbai,Maharashtra,19.10018,72.786137,2022-09-21,1:00,1,Wednesday,False,rural,3,0,clear,high,25,low,overspeeding,major,2,0,False,Moring,2022
18196,18196,Mumbai,Maharashtra,19.199221,72.978646,2022-08-13,5:00,5,Saturday,True,rural,5,1,rain,low,30,high,drunk driving,minor,2,1,False,Moring,2022
18197,18197,Chennai,Tamil Nadu,12.818733,80.194731,2023-04-08,13:00,13,Saturday,True,rural,3,1,rain,medium,21,medium,poor road,minor,3,1,False,Afternoon,2023
18198,18198,Kolkata,West Bengal,22.409688,88.327922,2024-05-14,5:00,5,Tuesday,False,urban,5,0,clear,high,31,high,overspeeding,major,1,1,False,Moring,2024
18199,18199,Hyderabad,Telangana,17.274001,78.458986,2022-11-16,14:00,14,Wednesday,False,rural,1,0,rain,medium,22,medium,overspeeding,minor,3,1,False,Afternoon,2022
18200,18200,Bangalore,Karnataka,13.016299,77.491709,2024-05-12,12:00,12,Sunday,True,urban,2,0,clear,high,35,high,overspeeding,minor,5,2,False,Afternoon,2024
18201,18201,Kolkata,West Bengal,22.614194,88.295085,2023-07-25,17:00,17,Tuesday,False,urban,1,1,fog,low,15,high,overspeeding,minor,2,2,True,Evening,2023
18202,18202,Chennai,Tamil Nadu,12.963043,80.173922,2024-04-26,11:00,11,Friday,False,highway,4,0,rain,medium,35,medium,drunk driving,major,1,1,False,Moring,2024
18203,18203,Mumbai,Maharashtra,19.236246,72.990631,2024-09-01,11:00,11,Sunday,True,highway,2,1,fog,low,38,high,distraction,major,3,2,False,Moring,2024
18204,18204,Chandigarh,Punjab,30.669964,76.72741,2023-10-22,20:00,20,Sunday,True,highway,1,0,rain,medium,39,medium,overspeeding,major,5,1,False,Night,2023
18205,18205,Bangalore,Karnataka,12.920965,77.487384,2023-11-13,6:00,6,Monday,False,urban,5,1,clear,high,24,low,weather,major,3,3,False,Moring,2023
18206,18206,Kolkata,West Bengal,22.653657,88.382937,2022-12-11,20:00,20,Sunday,True,highway,5,0,clear,high,21,medium,poor road,minor,2,0,False,Night,2022
18207,18207,Bangalore,Karnataka,13.14406,77.792284,2024-01-25,12:00,12,Thursday,False,urban,5,0,rain,low,22,high,drunk driving,major,3,2,False,Afternoon,2024
18208,18208,Bangalore,Karnataka,12.88323,77.691636,2022-11-04,17:00,17,Friday,False,highway,5,0,rain,low,31,high,weather,fatal,4,4,True,Evening,2022
18209,18209,Chennai,Tamil Nadu,13.136882,80.163686,2022-11-17,14:00,14,Thursday,False,urban,1,1,clear,high,38,medium,distraction,minor,1,1,False,Afternoon,2022
18210,18210,Bangalore,Karnataka,13.127474,77.497172,2025-02-20,20:00,20,Thursday,False,rural,4,1,clear,high,23,high,poor road,minor,3,2,False,Night,2025
18211,18211,Bangalore,Karnataka,12.887607,77.651106,2023-05-25,8:00,8,Thursday,False,rural,1,1,rain,medium,28,medium,drunk driving,minor,5,3,True,Moring,2023
18212,18212,Kolkata,West Bengal,22.646169,88.253339,2024-09-18,6:00,6,Wednesday,False,highway,6,0,fog,low,20,medium,drunk driving,minor,5,4,False,Moring,2024
18213,18213,Chandigarh,Punjab,30.708119,76.856989,2023-05-02,8:00,8,Tuesday,False,highway,3,1,fog,low,38,high,weather,minor,2,2,True,Moring,2023
18214,18214,Bangalore,Karnataka,12.871003,77.662159,2023-08-17,4:00,4,Thursday,False,urban,6,0,clear,high,16,medium,distraction,minor,1,0,False,Moring,2023
18215,18215,Bangalore,Karnataka,13.109362,77.439909,2025-02-21,18:00,18,Friday,False,rural,5,1,fog,low,35,high,drunk driving,minor,1,1,True,Evening,2025
18216,18216,Kolkata,West Bengal,22.606752,88.437966,2024-05-18,3:00,3,Saturday,True,highway,1,1,rain,low,25,low,distraction,major,1,1,False,Moring,2024
18217,18217,Kolkata,West Bengal,22.40106,88.357559,2024-01-18,10:00,10,Thursday,False,rural,5,1,fog,low,31,medium,distraction,minor,3,1,True,Moring,2024
18218,18218,Bangalore,Karnataka,12.995322,77.794257,2025-02-09,0:00,0,Sunday,True,highway,4,0,fog,low,26,low,drunk driving,fatal,1,1,False,Moring,2025
18219,18219,Bangalore,Karnataka,12.963016,77.635682,2025-01-09,15:00,15,Thursday,False,urban,2,0,rain,medium,27,low,poor road,major,4,4,False,Afternoon,2025
18220,18220,Chennai,Tamil Nadu,12.948934,80.290692,2022-11-29,13:00,13,Tuesday,False,rural,5,1,clear,high,25,medium,distraction,major,3,1,False,Afternoon,2022
18221,18221,Chandigarh,Punjab,30.73316,76.805602,2023-06-13,17:00,17,Tuesday,False,highway,3,1,rain,low,20,low,distraction,minor,2,0,True,Evening,2023
18222,18222,Chandigarh,Punjab,30.756138,76.744828,2024-04-20,21:00,21,Saturday,True,urban,3,1,fog,low,19,medium,drunk driving,major,4,3,False,Night,2024
18223,18223,Pune,Maharashtra,18.563893,73.785048,2023-02-26,18:00,18,Sunday,True,urban,1,0,rain,medium,16,high,overspeeding,minor,3,3,True,Evening,2023
18224,18224,Chennai,Tamil Nadu,12.959496,80.116313,2023-10-25,0:00,0,Wednesday,False,highway,6,1,rain,low,16,low,drunk driving,major,2,0,False,Moring,2023
18225,18225,Pune,Maharashtra,18.62076,73.806484,2024-03-08,17:00,17,Friday,False,highway,1,0,fog,low,19,medium,overspeeding,fatal,4,4,True,Evening,2024
18226,18226,Chandigarh,Punjab,30.610478,76.791594,2023-12-25,8:00,8,Monday,False,urban,6,1,fog,low,21,high,drunk driving,minor,5,0,True,Moring,2023
18227,18227,Hyderabad,Telangana,17.414921,78.243667,2022-05-06,3:00,3,Friday,False,urban,6,0,rain,low,29,medium,overspeeding,minor,3,1,False,Moring,2022
18228,18228,Chandigarh,Punjab,30.60153,76.770263,2022-10-16,11:00,11,Sunday,True,highway,1,0,clear,high,16,low,distraction,major,1,1,False,Moring,2022
18229,18229,Hyderabad,Telangana,17.590072,78.597679,2022-07-04,10:00,10,Monday,False,rural,2,1,fog,low,30,high,overspeeding,fatal,2,2,True,Moring,2022
18230,18230,Delhi,Delhi,28.842558,77.260106,2023-08-07,3:00,3,Monday,False,rural,6,0,rain,medium,20,low,overspeeding,minor,5,4,False,Moring,2023
18231,18231,Pune,Maharashtra,18.687156,73.879047,2022-12-24,11:00,11,Saturday,True,urban,6,1,fog,low,30,high,overspeeding,minor,1,1,False,Moring,2022
18232,18232,Bangalore,Karnataka,13.053407,77.661459,2022-03-28,5:00,5,Monday,False,highway,4,0,rain,medium,30,medium,drunk driving,minor,5,4,False,Moring,2022
18233,18233,Delhi,Delhi,28.823263,77.29701,2024-08-03,19:00,19,Saturday,True,urban,2,0,clear,high,30,high,distraction,fatal,1,1,True,Evening,2024
18234,18234,Mumbai,Maharashtra,19.176499,72.978492,2022-03-14,18:00,18,Monday,False,rural,2,0,fog,low,34,low,overspeeding,minor,2,1,True,Evening,2022
18235,18235,Chennai,Tamil Nadu,12.83432,80.201562,2024-07-24,15:00,15,Wednesday,False,urban,2,1,rain,medium,17,high,distraction,minor,5,5,False,Afternoon,2024
18236,18236,Chandigarh,Punjab,30.601581,76.755683,2022-04-24,13:00,13,Sunday,True,urban,6,0,rain,low,40,medium,poor road,major,3,2,False,Afternoon,2022
18237,18237,Hyderabad,Telangana,17.368556,78.262303,2023-08-22,9:00,9,Tuesday,False,highway,2,0,clear,high,29,high,distraction,minor,4,0,True,Moring,2023
18238,18238,Chennai,Tamil Nadu,13.140466,80.261612,2024-12-17,6:00,6,Tuesday,False,urban,5,0,fog,low,27,high,drunk driving,minor,2,0,False,Moring,2024
18239,18239,Mumbai,Maharashtra,19.113822,72.995182,2023-05-21,15:00,15,Sunday,True,highway,5,0,clear,high,20,low,distraction,minor,4,3,False,Afternoon,2023
18240,18240,Kolkata,West Bengal,22.613767,88.252444,2023-10-10,0:00,0,Tuesday,False,urban,2,0,fog,low,25,low,weather,minor,5,4,False,Moring,2023
18241,18241,Delhi,Delhi,28.744001,77.2005,2024-08-11,13:00,13,Sunday,True,rural,2,1,fog,low,25,low,overspeeding,minor,4,0,False,Afternoon,2024
18242,18242,Pune,Maharashtra,18.604021,73.703142,2022-01-25,11:00,11,Tuesday,False,rural,6,1,rain,medium,37,high,overspeeding,fatal,4,4,False,Moring,2022
18243,18243,Bangalore,Karnataka,13.185483,77.452923,2023-02-25,3:00,3,Saturday,True,urban,1,1,rain,low,34,medium,poor road,fatal,2,2,False,Moring,2023
18244,18244,Chandigarh,Punjab,30.659968,76.831157,2023-09-11,1:00,1,Monday,False,highway,1,1,rain,low,19,low,drunk driving,minor,5,3,False,Moring,2023
18245,18245,Delhi,Delhi,28.65419,76.849231,2024-07-30,2:00,2,Tuesday,False,highway,5,1,clear,high,31,medium,poor road,fatal,1,1,False,Moring,2024
18246,18246,Chennai,Tamil Nadu,12.828836,80.212595,2024-05-20,19:00,19,Monday,False,urban,2,0,rain,medium,18,medium,poor road,fatal,4,4,True,Evening,2024
18247,18247,Chennai,Tamil Nadu,13.067765,80.175312,2024-02-06,18:00,18,Tuesday,False,urban,6,1,rain,low,39,medium,drunk driving,major,2,2,True,Evening,2024
18248,18248,Kolkata,West Bengal,22.696025,88.348212,2023-02-17,15:00,15,Friday,False,highway,5,0,fog,low,17,low,overspeeding,minor,2,2,False,Afternoon,2023
18249,18249,Chandigarh,Punjab,30.600954,76.879956,2024-01-06,7:00,7,Saturday,True,rural,6,1,clear,high,20,low,poor road,minor,1,0,False,Moring,2024
18250,18250,Bangalore,Karnataka,12.934796,77.678261,2023-02-21,2:00,2,Tuesday,False,rural,2,0,fog,low,31,low,overspeeding,major,2,1,False,Moring,2023
18251,18251,Bangalore,Karnataka,12.88451,77.647694,2023-09-05,9:00,9,Tuesday,False,rural,3,1,fog,low,31,high,weather,minor,1,0,True,Moring,2023
18252,18252,Mumbai,Maharashtra,18.963744,72.878527,2023-06-14,19:00,19,Wednesday,False,urban,4,1,rain,low,40,high,poor road,minor,3,0,True,Evening,2023
18253,18253,Kolkata,West Bengal,22.535152,88.355971,2023-04-30,22:00,22,Sunday,True,highway,2,0,clear,high,34,medium,poor road,major,1,1,False,Night,2023
18254,18254,Chennai,Tamil Nadu,12.906461,80.214816,2022-05-30,6:00,6,Monday,False,rural,5,1,rain,low,16,medium,poor road,fatal,4,4,False,Moring,2022
18255,18255,Bangalore,Karnataka,13.058114,77.717358,2022-06-09,17:00,17,Thursday,False,urban,6,1,fog,low,16,high,overspeeding,minor,5,5,True,Evening,2022
18256,18256,Hyderabad,Telangana,17.45627,78.269357,2024-12-15,13:00,13,Sunday,True,rural,5,0,rain,low,25,medium,drunk driving,minor,3,1,False,Afternoon,2024
18257,18257,Kolkata,West Bengal,22.469183,88.236721,2024-06-30,16:00,16,Sunday,True,rural,2,0,clear,high,26,low,drunk driving,minor,3,0,False,Evening,2024
18258,18258,Chandigarh,Punjab,30.690024,76.874821,2022-09-07,20:00,20,Wednesday,False,urban,2,0,fog,low,31,low,weather,major,3,2,False,Night,2022
18259,18259,Bangalore,Karnataka,13.1206,77.538802,2024-12-23,22:00,22,Monday,False,highway,4,0,fog,low,15,low,drunk driving,minor,2,1,False,Night,2024
18260,18260,Hyderabad,Telangana,17.213982,78.22459,2024-04-03,0:00,0,Wednesday,False,highway,3,1,fog,low,38,low,poor road,minor,5,5,False,Moring,2024
18261,18261,Delhi,Delhi,28.681488,77.221125,2022-12-14,18:00,18,Wednesday,False,highway,5,0,rain,low,40,high,drunk driving,minor,2,1,True,Evening,2022
18262,18262,Mumbai,Maharashtra,19.042897,72.968717,2024-10-12,10:00,10,Saturday,True,rural,2,1,clear,high,36,medium,distraction,fatal,2,2,True,Moring,2024
18263,18263,Delhi,Delhi,28.628804,76.805545,2022-10-01,10:00,10,Saturday,True,highway,4,0,clear,high,32,medium,drunk driving,fatal,2,2,True,Moring,2022
18264,18264,Kolkata,West Bengal,22.671966,88.330062,2023-04-05,22:00,22,Wednesday,False,urban,2,1,clear,high,39,medium,overspeeding,fatal,5,5,False,Night,2023
18265,18265,Hyderabad,Telangana,17.499089,78.410636,2023-05-11,11:00,11,Thursday,False,rural,5,0,rain,low,32,high,distraction,major,4,3,False,Moring,2023
18266,18266,Delhi,Delhi,28.702255,76.855971,2023-12-24,22:00,22,Sunday,True,highway,4,1,rain,low,28,high,distraction,major,5,3,False,Night,2023
18267,18267,Pune,Maharashtra,18.587005,73.783475,2022-06-21,2:00,2,Tuesday,False,highway,3,0,rain,low,29,high,weather,major,3,0,False,Moring,2022
18268,18268,Bangalore,Karnataka,13.130558,77.539625,2024-12-11,21:00,21,Wednesday,False,rural,1,0,rain,medium,34,low,drunk driving,minor,5,0,False,Night,2024
18269,18269,Pune,Maharashtra,18.674237,73.96749,2024-04-07,0:00,0,Sunday,True,highway,5,0,rain,low,25,low,poor road,minor,4,4,False,Moring,2024
18270,18270,Kolkata,West Bengal,22.476439,88.437451,2024-11-25,17:00,17,Monday,False,rural,5,0,fog,low,39,medium,distraction,minor,1,0,True,Evening,2024
18271,18271,Kolkata,West Bengal,22.587117,88.433094,2023-04-10,15:00,15,Monday,False,rural,2,0,rain,low,25,medium,distraction,minor,3,2,False,Afternoon,2023
18272,18272,Kolkata,West Bengal,22.596326,88.476657,2025-03-17,5:00,5,Monday,False,highway,2,0,clear,high,28,medium,overspeeding,major,5,3,False,Moring,2025
18273,18273,Delhi,Delhi,28.860874,77.261221,2023-08-11,20:00,20,Friday,False,highway,2,0,clear,high,16,high,poor road,minor,5,2,False,Night,2023
18274,18274,Pune,Maharashtra,18.591661,73.790274,2023-08-31,1:00,1,Thursday,False,urban,1,0,clear,high,16,medium,overspeeding,fatal,3,3,False,Moring,2023
18275,18275,Hyderabad,Telangana,17.426412,78.418523,2022-07-24,2:00,2,Sunday,True,rural,2,0,clear,high,17,low,distraction,major,4,3,False,Moring,2022
18276,18276,Pune,Maharashtra,18.619946,73.843859,2022-11-01,4:00,4,Tuesday,False,rural,2,1,clear,high,29,high,drunk driving,minor,2,1,False,Moring,2022
18277,18277,Chandigarh,Punjab,30.687959,76.750267,2023-11-25,9:00,9,Saturday,True,urban,2,0,clear,high,26,medium,weather,major,2,0,True,Moring,2023
18278,18278,Hyderabad,Telangana,17.557472,78.529816,2024-05-01,21:00,21,Wednesday,False,rural,5,1,clear,high,16,low,distraction,major,2,2,False,Night,2024
18279,18279,Pune,Maharashtra,18.663573,73.922629,2023-02-15,1:00,1,Wednesday,False,highway,4,0,clear,high,28,low,weather,fatal,4,4,False,Moring,2023
18280,18280,Pune,Maharashtra,18.612452,73.745915,2022-04-06,4:00,4,Wednesday,False,highway,5,1,clear,high,30,low,weather,fatal,2,2,False,Moring,2022
18281,18281,Chennai,Tamil Nadu,13.08506,80.150247,2022-02-08,17:00,17,Tuesday,False,urban,5,0,clear,high,21,high,poor road,major,5,3,True,Evening,2022
18282,18282,Delhi,Delhi,28.728078,77.259825,2024-05-16,9:00,9,Thursday,False,urban,2,1,fog,low,30,high,poor road,minor,4,0,True,Moring,2024
18283,18283,Chennai,Tamil Nadu,13.14941,80.143497,2023-12-01,8:00,8,Friday,False,rural,1,1,rain,medium,24,high,overspeeding,minor,3,3,True,Moring,2023
18284,18284,Mumbai,Maharashtra,19.013791,72.975763,2024-02-19,8:00,8,Monday,False,rural,2,0,clear,high,18,medium,overspeeding,fatal,1,1,True,Moring,2024
