temperature,hour,is_peak_hour,is_weekend,traffic_signal,lanes,festival,risk_score,weather_fog,weather_rain,visibility_low,visibility_medium,traffic_density_low,traffic_density_medium,road_type_rural,road_type_urban
21,22,0,0,1,5,0,0.3,0,0,0,0,1,0,0,1
22,20,0,1,0,6,0,0.65,0,1,1,0,0,0,0,1
20,9,1,0,0,4,0,0.45,0,0,0,0,0,0,0,1
39,13,0,0,0,3,0,0.1,0,0,0,0,0,1,0,0
22,5,0,0,0,2,0,0.1,0,0,0,0,1,0,0,1
30,7,0,1,1,4,0,0.1,0,0,0,0,0,1,0,0
20,23,0,0,0,4,0,0.45,0,1,0,1,0,0,1,0
36,13,0,0,1,1,0,0.3,0,0,0,0,0,0,0,0
25,13,0,1,1,2,0,0.45,1,0,1,0,0,1,0,0
25,1,0,0,1,5,0,0.45,0,1,1,0,0,1,1,0
20,9,1,0,1,5,0,0.25,0,0,0,0,1,0,0,0
24,9,1,0,0,4,0,0.4,0,1,0,1,0,1,0,1
36,16,0,0,1,4,0,0.1,0,0,0,0,1,0,1,0
31,13,0,1,0,5,0,0.1,0,0,0,0,0,1,0,0
23,18,1,1,1,3,0,0.25,0,0,0,0,0,1,0,0
32,14,0,0,1,5,0,0.3,0,0,0,0,0,0,1,0
37,23,0,0,0,5,0,0.85,1,0,1,0,0,0,0,0
22,0,0,1,1,4,0,0.45,1,0,1,0,1,0,1,0
36,16,0,0,0,3,0,0.85,1,0,1,0,0,0,0,1
25,16,0,0,1,5,0,0.65,1,0,1,0,1,0,1,0
16,16,0,0,1,4,0,0.45,0,1,0,1,0,0,0,1
16,6,0,0,1,1,0,0.45,0,1,1,0,1,0,1,0
17,5,0,0,1,6,0,0.65,1,0,1,0,0,1,1,0
25,18,1,0,0,6,0,0.45,0,0,0,0,0,0,0,1
26,1,0,1,0,3,0,0.3,0,0,0,0,1,0,1,0
27,19,1,1,0,1,0,0.45,0,0,0,0,0,0,1,0
39,17,1,1,1,1,0,0.6,0,1,1,0,0,1,0,0
39,12,0,0,1,4,0,0.3,0,0,0,0,0,0,0,1
27,22,0,0,1,1,0,0.65,1,0,1,0,0,0,0,1
24,9,1,1,1,2,0,0.8,0,1,1,0,0,0,1,0
38,22,0,0,1,2,0,0.85,0,1,1,0,0,0,0,1
26,21,0,0,0,3,0,0.65,1,0,1,0,0,0,1,0
22,17,1,0,1,3,0,0.25,0,0,0,0,1,0,0,0
39,1,0,1,1,1,0,0.1,0,0,0,0,1,0,0,0
30,3,0,1,1,5,0,0.65,0,1,1,0,1,0,0,0
21,10,1,1,0,6,0,0.8,1,0,1,0,0,0,0,1
18,8,1,1,1,2,0,0.6,1,0,1,0,1,0,0,1
30,2,0,0,0,6,0,0.1,0,0,0,0,1,0,1,0
36,7,0,0,1,2,0,0.65,1,0,1,0,0,1,0,0
19,12,0,1,0,4,0,0.3,0,0,0,0,0,0,0,1
37,18,1,0,0,3,1,0.9,1,0,1,0,0,0,0,0
38,5,0,0,1,3,0,0.65,1,0,1,0,0,0,0,0
36,17,1,0,1,5,0,0.6,0,1,0,1,0,0,0,1
28,17,1,0,1,2,0,0.6,1,0,1,0,0,1,1,0
19,8,1,1,0,4,0,0.45,0,0,0,0,0,1,0,1
22,5,0,0,0,6,0,0.3,0,0,0,0,0,0,0,0
34,19,1,0,1,1,0,0.6,1,0,1,0,0,1,0,1
37,0,0,0,1,4,0,0.65,0,1,1,0,0,0,1,0
25,22,0,0,0,2,0,0.65,0,1,1,0,0,1,1,0
24,2,0,0,0,2,0,0.65,1,0,1,0,1,0,1,0
21,0,0,1,1,5,0,0.45,0,1,1,0,1,0,1,0
27,8,1,0,0,4,0,0.6,0,1,0,1,0,0,1,0
21,19,1,0,0,3,0,0.6,1,0,1,0,0,1,1,0
36,2,0,1,1,2,0,0.1,0,0,0,0,1,0,0,1
32,14,0,1,1,2,0,0.65,1,0,1,0,0,0,0,0
30,9,1,0,1,5,0,0.25,0,0,0,0,1,0,0,1
23,4,0,1,0,3,0,0.45,1,0,1,0,1,0,0,1
15,1,0,1,0,6,0,0.1,0,0,0,0,1,0,0,0
36,12,0,1,0,4,0,0.85,1,0,1,0,0,0,1,0
16,7,0,1,0,1,0,0.1,0,0,0,0,1,0,0,0
26,17,1,0,1,5,0,0.25,0,0,0,0,0,1,1,0
31,23,0,0,1,3,0,0.85,1,0,1,0,0,0,0,1
24,13,0,0,0,3,0,0.45,1,0,1,0,1,0,1,0
32,16,0,1,1,5,0,0.45,0,1,1,0,1,0,1,0
25,8,1,1,0,6,0,0.6,0,1,0,1,0,0,0,1
15,1,0,0,1,6,0,0.25,0,1,0,1,1,0,0,0
35,15,0,0,1,4,0,0.5,0,0,0,0,0,0,1,0
21,21,0,1,1,2,0,0.25,0,1,0,1,0,1,1,0
39,10,1,1,1,4,0,0.8,1,0,1,0,0,0,1,0
33,22,0,0,1,1,0,0.25,0,1,0,1,0,1,0,1
29,22,0,1,0,3,0,0.65,1,0,1,0,0,1,1,0
39,17,1,0,1,2,0,0.4,0,1,0,1,0,1,0,0
37,5,0,0,0,2,0,0.45,0,1,0,1,0,0,0,1
26,3,0,0,0,3,0,0.1,0,0,0,0,1,0,0,1
18,17,1,1,0,1,0,0.8,0,1,1,0,0,0,1,0
33,19,1,1,0,5,0,0.45,0,0,0,0,0,1,0,1
22,6,0,0,0,6,0,0.3,0,0,0,0,0,0,0,1
34,16,0,1,0,1,0,0.1,0,0,0,0,1,0,0,0
39,12,0,0,1,6,0,0.1,0,0,0,0,1,0,0,0
18,16,0,1,0,5,0,0.1,0,0,0,0,1,0,0,1
37,4,0,0,1,4,0,0.1,0,0,0,0,0,1,1,0
18,8,1,0,0,3,0,0.45,0,0,0,0,0,0,0,1
33,18,1,0,1,2,0,0.6,0,1,0,1,0,0,1,0
24,7,0,0,0,2,0,0.65,1,0,1,0,0,0,0,0
19,20,0,0,1,3,0,0.45,1,0,1,0,1,0,1,0
34,13,0,0,0,2,0,0.65,0,1,1,0,1,0,0,0
37,16,0,0,0,5,0,0.45,1,0,1,0,0,1,0,0
18,7,0,1,0,5,0,0.45,0,1,1,0,0,1,0,1
24,2,0,0,0,1,0,0.25,0,1,0,1,1,0,0,1
29,20,0,0,0,3,0,0.85,1,0,1,0,0,0,0,1
19,23,0,1,0,4,0,0.1,0,0,0,0,0,1,0,0
22,8,1,1,1,2,0,0.6,0,1,0,1,0,0,1,0
33,21,0,0,1,6,0,0.45,1,0,1,0,0,1,0,1
20,16,0,1,0,5,0,0.1,0,0,0,0,1,0,0,0
39,0,0,0,0,3,0,0.45,1,0,1,0,1,0,0,1
26,0,0,0,1,6,0,0.1,0,0,0,0,1,0,0,0
19,11,0,1,0,2,0,0.45,1,0,1,0,1,0,0,1
38,8,1,0,0,2,0,0.45,0,0,0,0,0,0,0,0
18,17,1,0,1,4,0,0.6,1,0,1,0,0,1,0,1
27,5,0,1,1,4,0,0.45,0,1,1,0,1,0,0,0
20,11,0,0,1,1,0,0.65,0,1,1,0,0,0,0,0
34,4,0,0,1,6,0,0.45,1,0,1,0,0,1,0,1
35,5,0,0,0,6,0,0.3,0,0,0,0,0,0,1,0
17,7,0,0,0,3,0,0.3,0,0,0,0,0,0,1,0
18,2,0,0,0,6,0,0.45,1,0,1,0,0,1,1,0
39,9,1,0,0,4,0,1.0,1,0,1,0,0,0,0,1
16,15,0,0,1,3,0,0.3,0,0,0,0,0,0,0,1
37,10,1,0,1,2,0,0.6,1,0,1,0,1,0,1,0
33,12,0,1,0,4,0,0.45,0,1,1,0,0,1,1,0
27,6,0,0,1,5,0,0.3,0,0,0,0,0,0,1,0
26,8,1,0,1,3,0,0.4,0,1,0,1,0,1,1,0
35,20,0,1,1,1,0,0.25,0,1,0,1,0,1,1,0
18,0,0,1,0,6,1,0.75,0,1,1,0,1,0,1,0
22,4,0,1,1,5,0,0.65,1,0,1,0,1,0,0,1
17,5,0,0,1,3,0,0.45,0,1,1,0,0,1,1,0
15,11,0,1,1,4,0,0.1,0,0,0,0,0,1,1,0
19,4,0,0,0,5,0,0.3,0,0,0,0,1,0,1,0
20,21,0,1,0,5,0,0.1,0,0,0,0,1,0,1,0
15,9,1,0,1,4,0,0.45,0,0,0,0,0,0,1,0
35,1,0,0,0,3,0,0.3,0,0,0,0,0,0,0,1
39,6,0,1,0,2,0,0.45,0,1,1,0,1,0,0,1
30,12,0,1,0,5,0,0.1,0,0,0,0,1,0,1,0
22,23,0,0,0,4,0,0.25,0,1,0,1,0,1,0,0
28,22,0,0,0,2,0,0.25,0,1,0,1,1,0,1,0
31,2,0,0,1,1,0,0.65,0,1,1,0,0,1,0,0
20,18,1,0,1,2,0,0.45,0,0,0,0,0,0,0,1
17,22,0,1,0,6,0,0.65,1,0,1,0,0,0,0,0
40,1,0,0,0,1,0,0.25,0,1,0,1,1,0,0,0
32,22,0,0,1,6,0,0.3,0,0,0,0,1,0,0,1
39,10,1,0,1,5,0,0.25,0,0,0,0,0,1,0,1
35,23,0,0,1,6,0,0.65,1,0,1,0,0,1,0,1
15,20,0,0,1,3,0,0.3,0,0,0,0,0,0,0,0
35,14,0,0,0,2,0,0.65,1,0,1,0,0,0,0,0
26,13,0,0,0,4,0,0.3,0,0,0,0,1,0,0,1
19,13,0,1,1,5,0,0.1,0,0,0,0,0,1,0,0
37,5,0,0,1,5,0,0.25,0,1,0,1,1,0,0,1
33,1,0,0,1,1,0,0.45,0,1,0,1,0,0,1,0
19,12,0,0,1,1,0,0.45,0,1,0,1,0,1,0,0
24,9,1,0,1,2,0,0.8,0,1,1,0,0,0,0,0
34,8,1,0,1,3,0,0.45,0,0,0,0,0,0,0,1
32,19,1,0,0,3,0,0.8,1,0,1,0,0,0,1,0
18,8,1,0,1,2,0,0.8,0,1,1,0,0,0,0,1
38,17,1,1,1,6,0,0.6,1,0,1,0,1,0,0,1
28,7,0,0,0,5,0,0.1,0,0,0,0,1,0,0,0
30,8,1,0,1,4,0,0.8,1,0,1,0,0,0,0,0
24,4,0,0,1,1,0,0.85,1,0,1,0,0,0,0,1
24,16,0,0,1,4,0,0.25,0,1,0,1,1,0,0,0
32,6,0,0,0,1,0,0.85,1,0,1,0,0,0,1,0
26,7,0,0,1,3,0,0.1,0,0,0,0,1,0,1,0
29,11,0,0,0,4,0,0.45,1,0,1,0,0,1,1,0
37,12,0,0,1,5,0,0.65,0,1,1,0,1,0,1,0
18,5,0,0,1,2,0,0.45,1,0,1,0,1,0,1,0
22,19,1,1,1,6,0,0.8,1,0,1,0,0,0,0,0
33,7,0,0,0,4,0,0.65,1,0,1,0,0,0,0,0
19,8,1,0,1,3,0,0.6,0,1,0,1,0,0,1,0
39,2,0,1,1,4,0,0.45,1,0,1,0,1,0,0,0
28,2,0,0,0,6,0,0.45,0,1,1,0,0,1,0,1
19,8,1,0,1,4,0,0.6,0,1,0,1,0,0,1,0
21,15,0,0,1,5,0,0.1,0,0,0,0,1,0,1,0
33,23,0,0,0,2,0,0.45,1,0,1,0,1,0,1,0
38,1,0,0,1,6,0,0.1,0,0,0,0,1,0,0,0
36,20,0,0,0,2,0,0.3,0,0,0,0,0,0,0,0
23,0,0,0,1,6,0,0.1,0,0,0,0,1,0,1,0
23,3,0,1,1,3,0,0.65,1,0,1,0,0,0,1,0
24,5,0,1,0,3,0,0.45,1,0,1,0,0,1,0,1
17,1,0,1,0,5,0,0.45,1,0,1,0,0,1,0,0
24,21,0,0,0,4,0,0.1,0,0,0,0,0,1,0,0
39,3,0,1,1,2,0,0.3,0,0,0,0,1,0,0,0
36,17,1,0,0,4,0,0.25,0,0,0,0,1,0,1,0
38,19,1,1,1,6,0,0.45,0,0,0,0,0,0,0,1
26,18,1,0,1,3,0,0.8,0,1,1,0,0,0,1,0
31,0,0,0,0,3,0,0.3,0,0,0,0,1,0,1,0
35,19,1,0,1,5,0,0.8,0,1,1,0,0,0,1,0
28,7,0,1,0,5,0,0.1,0,0,0,0,1,0,0,1
30,8,1,0,1,3,0,0.45,0,0,0,0,0,0,0,0
38,5,0,0,0,5,0,0.1,0,0,0,0,1,0,0,0
27,21,0,1,1,2,0,0.45,0,1,1,0,0,1,1,0
23,18,1,1,1,5,0,0.45,0,0,0,0,0,1,0,0
35,12,0,0,0,5,0,0.3,0,0,0,0,0,1,0,1
18,8,1,1,1,5,0,0.8,0,1,1,0,0,0,0,1
24,14,0,0,1,2,0,0.25,0,1,0,1,0,1,1,0
32,1,0,0,0,2,0,0.45,1,0,1,0,1,0,0,1
32,14,0,1,1,1,0,0.45,1,0,1,0,0,1,0,0
38,10,1,0,0,2,0,0.8,0,1,1,0,0,0,1,0
23,3,0,1,0,6,0,0.65,0,1,1,0,1,0,1,0
37,15,0,1,0,5,0,0.1,0,0,0,0,1,0,0,0
35,0,0,0,0,6,0,0.65,1,0,1,0,1,0,0,1
32,12,0,0,1,5,0,0.3,0,0,0,0,0,0,1,0
17,20,0,0,0,4,0,0.65,1,0,1,0,0,0,0,0
39,14,0,1,1,3,0,0.1,0,0,0,0,0,1,1,0
28,14,0,1,0,2,0,0.45,0,1,1,0,0,1,1,0
23,16,0,0,0,4,0,0.45,1,0,1,0,1,0,1,0
28,4,0,0,1,1,0,0.45,1,0,1,0,1,0,0,1
18,12,0,0,1,1,0,0.85,1,0,1,0,0,0,1,0
33,23,0,0,0,2,0,0.65,1,0,1,0,0,0,0,1
40,5,0,0,0,5,0,0.25,0,1,0,1,1,0,1,0
26,10,1,1,0,6,0,0.8,1,0,1,0,0,0,0,0
38,21,0,0,0,6,0,0.45,1,0,1,0,0,1,1,0
31,11,0,0,0,1,0,0.45,0,1,0,1,0,1,1,0
21,17,1,0,1,3,0,0.8,1,0,1,0,0,0,1,0
22,23,0,0,0,4,0,0.1,0,0,0,0,1,0,0,1
17,18,1,0,1,6,0,0.25,0,0,0,0,0,1,0,0
20,4,0,0,0,2,0,0.65,1,0,1,0,1,0,0,0
34,4,0,1,0,1,0,0.3,0,0,0,0,0,1,1,0
27,16,0,1,1,3,0,0.3,0,0,0,0,0,1,0,1
18,10,1,0,1,1,0,0.45,0,0,0,0,0,0,1,0
28,0,0,0,1,4,0,0.45,1,0,1,0,1,0,0,0
33,16,0,0,0,5,0,0.3,0,0,0,0,0,0,0,1
31,6,0,1,1,6,0,0.45,0,1,1,0,0,1,0,0
37,21,0,1,1,4,0,0.25,0,1,0,1,0,1,1,0
26,13,0,0,1,1,0,0.45,1,0,1,0,0,1,0,0
25,16,0,1,0,1,0,0.1,0,0,0,0,0,1,0,1
29,4,0,1,1,4,0,0.25,0,1,0,1,0,1,0,0
36,8,1,0,0,5,0,0.8,1,0,1,0,0,1,1,0
28,3,0,0,0,1,0,0.1,0,0,0,0,1,0,0,0
39,2,0,0,0,2,0,0.45,1,0,1,0,1,0,0,1
24,9,1,0,1,1,0,0.8,1,0,1,0,0,0,1,0
19,15,0,1,0,4,0,0.3,0,0,0,0,0,1,1,0
17,0,0,0,1,4,0,0.45,1,0,1,0,1,0,1,0
15,5,0,0,1,5,0,0.65,0,1,1,0,0,0,0,1
27,23,0,0,0,2,0,0.45,0,1,0,1,0,0,1,0
17,6,0,1,0,4,0,0.65,1,0,1,0,0,0,0,1
27,20,0,0,0,4,0,0.3,0,0,0,0,0,0,1,0
34,1,0,1,0,6,0,0.1,0,0,0,0,1,0,1,0
20,4,0,0,1,2,0,0.45,1,0,1,0,0,1,0,1
35,0,0,0,1,4,0,0.45,0,1,0,1,0,0,0,1
15,5,0,0,1,4,0,0.65,1,0,1,0,0,0,0,1
19,1,0,0,0,2,0,0.1,0,0,0,0,1,0,0,1
28,20,0,0,0,5,0,0.65,1,0,1,0,1,0,0,0
26,17,1,0,0,1,0,0.8,0,1,1,0,0,0,1,0
23,8,1,0,0,3,0,0.45,0,0,0,0,0,0,0,1
31,8,1,0,0,2,0,0.45,0,0,0,0,0,0,0,1
24,23,0,1,0,3,0,0.1,0,0,0,0,0,1,1,0
31,1,0,0,1,6,0,0.45,1,0,1,0,1,0,0,0
18,5,0,0,0,6,0,0.3,0,0,0,0,0,1,0,0
16,11,0,0,0,4,0,0.65,0,1,1,0,0,0,0,1
28,11,0,1,0,4,0,0.45,1,0,1,0,0,1,0,1
15,13,0,1,1,1,0,0.3,0,0,0,0,1,0,1,0
34,21,0,0,1,2,0,0.45,1,0,1,0,0,1,0,1
29,15,0,0,0,2,0,0.45,0,1,1,0,0,1,0,0
22,9,1,0,1,5,0,1.0,1,0,1,0,0,0,1,0
27,8,1,1,1,6,0,0.8,1,0,1,0,0,0,0,0
19,13,0,0,1,6,0,0.3,0,0,0,0,0,0,0,0
35,19,1,0,1,4,0,0.45,0,0,0,0,0,0,1,0
23,11,0,0,1,5,0,0.65,1,0,1,0,0,0,0,0
28,9,1,0,1,5,0,0.6,0,1,1,0,0,1,0,1
35,4,0,0,1,4,0,0.45,0,1,1,0,0,1,0,0
36,0,0,0,0,1,0,0.1,0,0,0,0,1,0,1,0
16,14,0,0,0,5,0,0.45,1,0,1,0,0,1,1,0
28,16,0,0,0,1,0,0.1,0,0,0,0,0,1,0,0
16,13,0,0,1,2,0,0.65,1,0,1,0,0,0,1,0
19,16,0,0,1,5,0,0.45,1,0,1,0,0,1,1,0
21,14,0,1,0,5,0,0.65,0,1,1,0,0,0,0,1
40,7,0,0,1,6,0,0.65,1,0,1,0,0,0,1,0
28,18,1,0,0,1,0,0.45,0,0,0,0,0,0,0,0
29,20,0,0,1,5,0,0.1,0,0,0,0,0,1,0,1
37,14,0,0,1,4,0,0.3,0,0,0,0,0,0,0,1
18,15,0,1,0,2,0,0.45,0,1,0,1,0,0,1,0
35,1,0,0,1,4,0,0.25,0,1,0,1,1,0,0,0
24,8,1,0,0,4,0,0.45,0,0,0,0,0,0,0,0
16,16,0,1,1,6,0,0.1,0,0,0,0,0,1,1,0
19,19,1,0,1,1,0,0.25,0,0,0,0,0,1,0,1
18,5,0,0,0,1,0,0.25,0,1,0,1,1,0,0,0
34,13,0,0,1,2,0,0.1,0,0,0,0,1,0,1,0
38,10,1,1,0,4,0,0.8,1,0,1,0,0,0,0,0
35,22,0,0,1,1,0,0.1,0,0,0,0,1,0,0,0
34,5,0,1,0,4,0,0.85,1,0,1,0,0,0,0,0
15,12,0,0,0,6,0,0.45,1,0,1,0,1,0,1,0
26,9,1,0,1,6,0,0.6,0,1,1,0,0,1,0,1
37,15,0,1,0,1,0,0.1,0,0,0,0,1,0,0,1
29,23,0,0,0,1,0,0.1,0,0,0,0,0,1,1,0
19,14,0,0,1,5,0,0.65,1,0,1,0,0,0,0,0
20,5,0,0,1,6,0,0.65,1,0,1,0,0,0,0,0
39,13,0,1,1,3,0,0.3,0,0,0,0,0,0,0,1
35,5,0,0,0,4,0,0.65,1,0,1,0,0,0,1,0
39,12,0,0,1,3,0,0.65,1,0,1,0,1,0,0,1
26,3,0,0,0,5,0,0.45,1,0,1,0,1,0,1,0
34,6,0,0,0,3,0,0.45,1,0,1,0,0,1,1,0
17,12,0,1,1,4,0,0.45,0,1,0,1,0,1,0,0
23,17,1,0,0,4,0,0.8,1,0,1,0,0,1,1,0
19,1,0,0,1,6,0,0.45,1,0,1,0,1,0,1,0
21,22,0,0,1,1,0,0.45,1,0,1,0,1,0,1,0
28,18,1,0,1,3,0,0.45,0,0,0,0,0,0,0,1
38,15,0,1,1,2,0,0.1,0,0,0,0,0,1,1,0
24,17,1,0,1,2,0,0.8,1,0,1,0,0,0,0,1
35,10,1,0,1,1,0,0.8,1,0,1,0,0,0,1,0
30,12,0,0,1,3,0,0.5,0,0,0,0,0,0,0,1
24,20,0,0,1,6,0,0.1,0,0,0,0,0,1,0,0
31,13,0,0,0,5,0,0.65,0,1,1,0,0,1,0,1
18,11,0,0,1,6,0,0.1,0,0,0,0,1,0,1,0
15,18,1,0,0,4,0,1.0,0,1,1,0,0,0,1,0
22,7,0,0,0,4,0,0.45,1,0,1,0,1,0,0,0
23,10,1,0,1,3,0,0.8,1,0,1,0,0,1,0,0
15,23,0,0,0,1,0,0.65,1,0,1,0,0,0,1,0
26,19,1,0,1,5,0,0.8,0,1,1,0,0,0,0,0
22,23,0,0,0,6,0,0.25,0,1,0,1,0,1,1,0
40,17,1,0,0,5,0,0.45,0,0,0,0,0,0,0,0
21,17,1,1,0,4,0,0.8,1,0,1,0,0,0,1,0
18,9,1,0,0,1,0,0.6,0,1,1,0,0,1,1,0
23,1,0,1,0,4,0,0.25,0,1,0,1,1,0,0,0
22,20,0,0,0,3,0,0.1,0,0,0,0,1,0,0,1
20,2,0,0,0,1,0,0.65,0,1,1,0,0,0,1,0
30,14,0,0,0,3,0,0.3,0,0,0,0,0,1,1,0
29,9,1,1,0,3,0,0.45,0,0,0,0,0,0,1,0
18,6,0,0,0,6,0,0.3,0,0,0,0,0,0,0,0
30,20,0,1,0,5,0,0.3,0,0,0,0,1,0,0,1
19,13,0,0,1,3,0,0.3,0,0,0,0,0,0,1,0
17,13,0,1,1,2,0,0.1,0,0,0,0,0,1,0,0
30,21,0,0,1,6,0,0.65,1,0,1,0,0,0,0,1
28,19,1,0,1,4,0,0.25,0,0,0,0,1,0,0,1
37,17,1,0,1,4,0,0.4,0,1,0,1,0,1,1,0
19,11,0,0,0,1,0,0.45,0,1,0,1,1,0,0,1
37,11,0,1,1,1,0,0.45,1,0,1,0,1,0,0,1
32,6,0,0,0,6,0,0.45,1,0,1,0,1,0,1,0
28,9,1,0,1,2,0,0.8,0,1,1,0,0,0,0,0
28,18,1,1,0,1,0,0.8,0,1,1,0,0,0,0,0
31,13,0,1,0,6,0,0.65,1,0,1,0,0,0,0,1
30,15,0,0,0,2,0,0.45,1,0,1,0,1,0,0,1
37,2,0,0,1,6,0,0.3,0,0,0,0,1,0,0,1
39,8,1,1,0,2,0,1.0,1,0,1,0,0,0,0,0
17,8,1,0,0,6,0,0.4,0,1,0,1,0,1,0,0
33,1,0,1,1,2,0,0.1,0,0,0,0,1,0,0,0
20,8,1,0,1,1,0,0.8,0,1,1,0,0,0,1,0
37,5,0,0,1,2,0,0.45,0,1,0,1,0,0,0,1
24,4,0,0,0,2,0,0.25,0,1,0,1,1,0,0,0
31,3,0,0,1,1,0,0.1,0,0,0,0,1,0,0,0
31,10,1,0,0,1,0,0.6,1,0,1,0,0,1,0,0
15,7,0,0,1,2,0,0.25,0,1,0,1,0,1,0,0
29,12,0,0,1,1,0,0.45,1,0,1,0,0,1,0,0
22,22,0,0,1,2,0,0.45,1,0,1,0,1,0,0,1
38,0,0,1,0,4,0,0.45,0,1,1,0,0,1,1,0
34,8,1,0,1,6,0,0.8,1,0,1,0,0,0,0,1
30,20,0,0,1,1,0,0.1,0,0,0,0,0,1,1,0
30,15,0,0,1,4,0,0.65,1,0,1,0,0,0,1,0
20,19,1,0,0,2,0,0.6,0,1,1,0,0,1,0,1
31,12,0,0,0,5,0,0.45,1,0,1,0,1,0,0,1
32,5,0,1,1,5,0,0.45,0,1,0,1,1,0,0,0
24,23,0,0,0,4,0,0.65,1,0,1,0,0,0,0,1
34,6,0,0,1,4,0,0.45,1,0,1,0,0,1,1,0
19,16,0,0,1,2,0,0.45,0,1,0,1,0,1,0,0
20,11,0,0,1,6,0,0.65,1,0,1,0,0,0,1,0
23,5,0,0,0,6,0,0.25,0,1,0,1,0,1,1,0
19,20,0,1,0,6,0,0.45,0,1,0,1,0,0,0,1
29,13,0,1,0,1,0,0.45,1,0,1,0,1,0,1,0
31,0,0,0,0,4,0,0.1,0,0,0,0,1,0,1,0
31,3,0,0,0,6,0,0.1,0,0,0,0,1,0,0,1
31,13,0,1,0,4,0,0.45,0,1,0,1,0,1,0,0
19,8,1,0,0,2,0,0.45,0,0,0,0,0,0,1,0
17,7,0,0,0,1,0,0.1,0,0,0,0,0,1,1,0
21,19,1,0,1,1,0,0.6,0,1,0,1,0,0,0,0
22,9,1,0,0,3,0,0.4,0,1,0,1,1,0,0,0
16,0,0,0,0,5,0,0.45,1,0,1,0,1,0,0,0
22,14,0,1,1,3,0,0.65,1,0,1,0,0,0,0,1
32,20,0,1,1,2,0,0.45,0,1,1,0,1,0,1,0
38,12,0,1,0,5,0,0.45,1,0,1,0,1,0,0,0
37,21,0,0,0,5,0,0.1,0,0,0,0,0,1,0,1
37,22,0,0,0,6,0,0.3,0,0,0,0,0,0,0,0
23,0,0,0,1,3,0,0.1,0,0,0,0,1,0,1,0
27,4,0,0,1,5,0,0.45,0,1,1,0,0,1,0,0
32,19,1,0,0,3,0,0.8,1,0,1,0,0,0,0,0
31,16,0,1,0,1,0,0.3,0,0,0,0,0,0,0,1
22,14,0,1,1,3,0,0.1,0,0,0,0,1,0,0,1
30,6,0,0,0,5,0,0.65,0,1,1,0,1,0,0,0
22,10,1,0,1,4,0,0.45,0,0,0,0,0,0,0,0
36,17,1,0,1,4,0,0.45,0,0,0,0,0,0,0,0
15,2,0,0,0,2,0,0.45,1,0,1,0,0,1,0,1
19,22,0,0,0,2,0,0.65,0,1,1,0,0,1,1,0
32,14,0,1,1,2,0,0.65,1,0,1,0,1,0,0,0
21,18,1,1,0,2,0,1.0,0,1,1,0,0,0,0,0
18,1,0,0,0,1,0,0.5,0,0,0,0,0,0,0,1
21,13,0,0,0,3,0,0.45,1,0,1,0,1,0,0,1
30,17,1,1,1,2,0,0.4,0,1,0,1,1,0,1,0
32,5,0,1,0,5,0,0.3,0,0,0,0,0,0,0,0
30,3,0,0,0,4,0,0.45,0,1,0,1,1,0,0,0
39,17,1,0,0,1,0,0.8,1,0,1,0,0,0,0,0
26,14,0,0,1,6,0,0.1,0,0,0,0,0,1,1,0
32,17,1,1,1,4,0,0.25,0,0,0,0,1,0,0,1
37,6,0,0,0,2,0,0.65,0,1,1,0,0,0,1,0
16,6,0,0,0,3,0,0.45,0,1,0,1,0,0,0,0
15,7,0,1,0,1,0,0.25,0,1,0,1,0,1,1,0
25,6,0,0,1,5,0,0.3,0,0,0,0,0,0,0,1
22,9,1,0,0,5,0,0.45,0,0,0,0,0,0,0,0
17,11,0,0,1,4,0,0.85,1,0,1,0,0,0,1,0
25,9,1,0,1,5,0,0.45,0,0,0,0,0,0,1,0
22,3,0,1,1,5,0,0.45,1,0,1,0,1,0,1,0
20,21,0,0,1,2,0,0.45,1,0,1,0,0,1,1,0
34,19,1,0,0,1,0,0.25,0,0,0,0,1,0,1,0
30,23,0,1,0,3,0,0.1,0,0,0,0,1,0,1,0
32,7,0,1,0,4,0,0.45,1,0,1,0,0,1,0,1
31,23,0,0,1,2,0,0.3,0,0,0,0,0,0,1,0
36,17,1,0,0,6,0,0.45,0,0,0,0,0,0,0,0
33,1,0,0,1,2,0,0.1,0,0,0,0,1,0,0,0
33,5,0,0,0,4,0,0.1,0,0,0,0,1,0,0,0
31,7,0,0,1,5,0,0.1,0,0,0,0,0,1,0,1
38,23,0,0,0,3,0,0.1,0,0,0,0,0,1,0,1
20,18,1,1,1,1,0,0.6,0,1,0,1,0,0,0,0
33,12,0,0,1,4,0,0.1,0,0,0,0,1,0,0,0
36,12,0,1,1,5,0,0.65,0,1,1,0,0,1,0,1
31,2,0,0,1,6,0,0.3,0,0,0,0,0,0,0,0
19,10,1,1,1,2,0,0.8,1,0,1,0,0,0,0,1
30,12,0,0,0,6,0,0.65,1,0,1,0,0,0,0,1
36,7,0,0,0,6,0,0.45,1,0,1,0,0,1,0,0
32,12,0,1,1,2,0,0.25,0,1,0,1,1,0,1,0
17,12,0,1,0,2,0,0.65,1,0,1,0,0,0,1,0
38,12,0,0,0,4,0,0.45,1,0,1,0,0,1,0,1
33,19,1,1,0,5,0,0.8,1,0,1,0,0,0,0,0
29,12,0,1,1,5,0,0.45,1,0,1,0,1,0,1,0
34,14,0,0,0,4,0,0.45,0,1,0,1,0,0,0,1
